time,type,amount
2017/7/10 14:10,SE,158.84
2017/7/10 14:15,SE,1106.81
2017/7/10 14:20,SE,195.58
2017/7/10 14:25,SE,884.49
2017/7/10 14:30,SE,484.71
2017/7/10 14:35,SE,908.96
2017/7/10 14:40,SE,740.01
2017/7/10 14:45,SE,124.95
2017/7/10 14:50,SE,224.81
2017/7/10 14:55,SE,601.13
2017/7/10 15:00,SE,10.1
2017/7/10 15:05,SE,541.86
2017/7/10 15:10,SE,1248.67
2017/7/10 15:15,RE,49
2017/7/10 15:15,SE,300.1
2017/7/10 15:20,SE,492.41
2017/7/10 15:25,SE,320.73
2017/7/10 15:30,SE,660.69
2017/7/10 15:35,SE,551.69
2017/7/10 15:40,SE,103.26
2017/7/10 15:45,SE,332.96
2017/7/10 15:50,SE,695.33
2017/7/10 15:55,SE,104.17
2017/7/10 16:00,SE,521.29
2017/7/10 16:05,SE,445.27
2017/7/10 16:10,SE,1815.61
2017/7/10 16:15,SE,714.8
2017/7/10 16:20,SE,2.68
2017/7/10 16:25,SE,372.11
2017/7/10 16:30,SE,700.19
2017/7/10 16:35,SE,667.2
2017/7/10 16:40,SE,692.54
2017/7/10 16:45,SE,414.58
2017/7/10 16:50,SE,834.62
2017/7/10 16:55,SE,568
2017/7/10 17:00,RE,74
2017/7/10 17:00,SE,126.46
2017/7/10 17:05,RE,3.27
2017/7/10 17:05,SE,645.33
2017/7/10 17:10,SE,151.97
2017/7/10 17:15,RE,16.5
2017/7/10 17:15,SE,616.71
2017/7/10 17:20,SE,404.92
2017/7/10 17:25,SE,1757.19
2017/7/10 17:30,SE,211.16
2017/7/10 17:35,RE,158
2017/7/10 17:35,SE,470.29
2017/7/10 17:40,SE,344.57
2017/7/10 17:45,SE,555.53
2017/7/10 17:50,SE,166.48
2017/7/10 17:55,SE,176.43
2017/7/10 18:00,RE,174
2017/7/10 18:00,SE,658.75
2017/7/10 18:05,RE,79
2017/7/10 18:05,SE,377.09
2017/7/10 18:10,SE,24.06
2017/7/10 18:15,SE,211.84
2017/7/10 18:20,RE,140
2017/7/10 18:20,SE,426.25
2017/7/10 18:25,SE,139.34
2017/7/10 18:30,SE,448.83
2017/7/10 18:35,SE,10139.73
2017/7/10 18:40,RE,34.3
2017/7/10 18:40,SE,429.45
2017/7/10 18:45,SE,1301.5
2017/7/10 18:50,SE,3049.95
2017/7/10 18:55,SE,560.41
2017/7/10 19:00,SE,4287.52
2017/7/10 19:05,SE,138.81
2017/7/10 19:10,SE,147.37
2017/7/10 19:15,SE,337.64
2017/7/10 19:20,SE,1054.22
2017/7/10 19:25,SE,199.16
2017/7/10 19:30,SE,880.12
2017/7/10 19:35,SE,295.98
2017/7/10 19:40,SE,208.48
2017/7/10 19:45,SE,675.32
2017/7/10 19:50,SE,1637.7
2017/7/10 19:55,SE,1884.27
2017/7/10 20:00,SE,1024.42
2017/7/10 20:05,SE,988.39
2017/7/10 20:10,SE,441.36
2017/7/10 20:15,SE,602.97
2017/7/10 20:20,SE,795.54
2017/7/10 20:25,SE,568.31
2017/7/10 20:30,SE,857.85
2017/7/10 20:35,SE,685.96
2017/7/10 20:40,SE,357.73
2017/7/10 20:45,SE,1580.31
2017/7/10 20:50,SE,793.79
2017/7/10 20:55,SE,1844.19
2017/7/10 21:00,SE,313.32
2017/7/10 21:05,SE,1295.89
2017/7/10 21:10,SE,652.96
2017/7/10 21:15,SE,821.63
2017/7/10 21:20,SE,1179.55
2017/7/10 21:25,SE,553.06
2017/7/10 21:30,SE,500.72
2017/7/10 21:35,SE,468.05
2017/7/10 21:40,SE,150.17
2017/7/10 21:45,SE,100.56
2017/7/10 21:50,RE,8
2017/7/10 21:50,SE,1248.77
2017/7/10 21:55,SE,228.02
2017/7/10 22:00,SE,358.91
2017/7/10 22:05,SE,510.31
2017/7/10 22:10,SE,299.05
2017/7/10 22:15,SE,606.64
2017/7/10 22:20,SE,198.56
2017/7/10 22:25,SE,909.18
2017/7/10 22:30,RE,65
2017/7/10 22:30,SE,916.53
2017/7/10 22:35,RE,34.99
2017/7/10 22:35,SE,1822.76
2017/7/10 22:40,SE,1816.6
2017/7/10 22:45,SE,2439.36
2017/7/10 22:50,SE,3171.3
2017/7/10 22:55,SE,136.5
2017/7/10 23:00,SE,430.66
2017/7/10 23:05,SE,842.94
2017/7/10 23:10,SE,233.3
2017/7/10 23:15,SE,63.93
2017/7/10 23:20,SE,1927.14
2017/7/10 23:25,SE,466.54
2017/7/10 23:30,SE,2020.05
2017/7/10 23:35,SE,1451.78
2017/7/10 23:40,SE,333.19
2017/7/10 23:45,SE,700.15
2017/7/10 23:50,SE,468.39
2017/7/10 23:55,SE,107.27
2017/7/11 0:00,SE,8739.92
2017/7/11 0:05,SE,49.71
2017/7/11 0:10,SE,3721.95
2017/7/11 0:15,SE,721.55
2017/7/11 0:20,SE,264.74
2017/7/11 0:25,SE,205.36
2017/7/11 0:30,SE,365.77
2017/7/11 0:35,SE,175.38
2017/7/11 0:40,SE,233.61
2017/7/11 0:45,SE,494
2017/7/11 0:50,SE,251.58
2017/7/11 0:55,SE,1276.97
2017/7/11 1:00,SE,389.23
2017/7/11 1:05,SE,1765.64
2017/7/11 1:10,SE,873.93
2017/7/11 1:15,SE,64.66
2017/7/11 1:20,SE,3010.25
2017/7/11 1:25,SE,1310.14
2017/7/11 1:30,SE,208.84
2017/7/11 1:35,SE,12.9
2017/7/11 1:40,SE,394.13
2017/7/11 1:45,SE,146.71
2017/7/11 1:50,SE,43.88
2017/7/11 1:55,SE,37.95
2017/7/11 2:00,SE,224.69
2017/7/11 2:05,SE,57.83
2017/7/11 2:10,SE,67.25
2017/7/11 2:15,SE,4196.23
2017/7/11 2:20,SE,73.89
2017/7/11 2:25,SE,52.81
2017/7/11 2:30,SE,32.65
2017/7/11 2:35,SE,77.71
2017/7/11 2:40,SE,214.4
2017/7/11 2:45,SE,134.94
2017/7/11 2:50,SE,121.48
2017/7/11 2:55,SE,2634.72
2017/7/11 3:00,SE,127.17
2017/7/11 3:05,SE,67.26
2017/7/11 3:10,SE,766.02
2017/7/11 3:15,RE,45
2017/7/11 3:15,SE,950.59
2017/7/11 3:20,SE,63.43
2017/7/11 3:25,SE,72.78
2017/7/11 3:30,RE,49
2017/7/11 3:30,SE,8.47
2017/7/11 3:40,SE,65.25
2017/7/11 3:45,SE,43.54
2017/7/11 3:50,SE,527.52
2017/7/11 3:55,SE,167.6
2017/7/11 4:05,SE,304.68
2017/7/11 4:10,SE,94.46
2017/7/11 4:20,SE,109.82
2017/7/11 4:25,SE,9.93
2017/7/11 4:30,SE,13.04
2017/7/11 4:35,SE,35.74
2017/7/11 4:40,SE,79.57
2017/7/11 4:45,SE,124.57
2017/7/11 4:50,SE,110.99
2017/7/11 4:55,SE,44.11
2017/7/11 5:00,SE,323.96
2017/7/11 5:05,SE,37.54
2017/7/11 5:10,SE,43.76
2017/7/11 5:15,SE,14.58
2017/7/11 5:20,SE,254.21
2017/7/11 5:25,SE,21.43
2017/7/11 5:35,SE,74.12
2017/7/11 5:45,SE,35.22
2017/7/11 5:50,SE,44.74
2017/7/11 5:55,SE,22.21
2017/7/11 6:05,SE,468.89
2017/7/11 6:10,SE,11.06
2017/7/11 6:15,SE,75.77
2017/7/11 6:20,SE,223.41
2017/7/11 6:25,RE,120.38
2017/7/11 6:25,SE,137.62
2017/7/11 6:30,SE,297.75
2017/7/11 6:35,SE,35.18
2017/7/11 6:40,SE,33.72
2017/7/11 6:45,SE,45.91
2017/7/11 6:50,SE,948.36
2017/7/11 6:55,SE,40.18
2017/7/11 7:00,SE,146.01
2017/7/11 7:05,SE,7.87
2017/7/11 7:20,SE,426.21
2017/7/11 7:25,SE,2.75
2017/7/11 7:30,RE,5
2017/7/11 7:30,SE,99.79
2017/7/11 7:40,SE,120.73
2017/7/11 7:45,SE,0.98
2017/7/11 7:50,SE,93.86
2017/7/11 7:55,SE,19.56
2017/7/11 8:00,SE,61.17
2017/7/11 8:05,SE,93.86
2017/7/11 8:15,SE,326.62
2017/7/11 8:20,SE,225.38
2017/7/11 8:25,SE,1193.5
2017/7/11 8:30,SE,20.1
2017/7/11 8:35,SE,579.02
2017/7/11 8:40,SE,16.39
2017/7/11 8:45,SE,271.36
2017/7/11 8:50,SE,70.32
2017/7/11 8:55,SE,439.47
2017/7/11 9:00,SE,153.82
2017/7/11 9:05,SE,494.34
2017/7/11 9:10,SE,615.66
2017/7/11 9:15,SE,83.15
2017/7/11 9:20,SE,100.47
2017/7/11 9:25,SE,244.42
2017/7/11 9:30,SE,532.19
2017/7/11 9:35,SE,1063.18
2017/7/11 9:40,SE,362.92
2017/7/11 9:45,SE,982.63
2017/7/11 9:50,SE,903.83
2017/7/11 9:55,SE,86.09
2017/7/11 10:00,SE,1062.47
2017/7/11 10:05,SE,458.21
2017/7/11 10:10,SE,3.62
2017/7/11 10:15,SE,1620.75
2017/7/11 10:20,SE,362.95
2017/7/11 10:25,SE,153.15
2017/7/11 10:35,SE,698.74
2017/7/11 10:45,SE,1127.89
2017/7/11 10:50,SE,96.1
2017/7/11 10:55,RE,39
2017/7/11 10:55,SE,117.27
2017/7/11 11:00,SE,1220.27
2017/7/11 11:05,SE,249.27
2017/7/11 11:15,SE,229.48
2017/7/11 11:25,SE,236.21
2017/7/11 11:30,SE,730.38
2017/7/11 11:35,SE,1224.83
2017/7/11 11:40,SE,195.74
2017/7/11 11:45,SE,594.08
2017/7/11 11:50,SE,799.06
2017/7/11 11:55,SE,95.2
2017/7/11 12:00,SE,372.95
2017/7/11 12:05,SE,462.97
2017/7/11 12:10,SE,46.78
2017/7/11 12:15,SE,100.78
2017/7/11 12:20,SE,115.96
2017/7/11 12:25,SE,604.46
2017/7/11 12:30,SE,203.77
2017/7/11 12:35,SE,47.97
2017/7/11 12:40,SE,284.83
2017/7/11 12:45,SE,517.59
2017/7/11 12:50,SE,550.3
2017/7/11 12:55,SE,78.05
2017/7/11 13:00,SE,505.86
2017/7/11 13:05,SE,982.32
2017/7/11 13:10,SE,727.56
2017/7/11 13:15,SE,1293.29
2017/7/11 13:20,SE,231.03
2017/7/11 13:25,SE,134.87
2017/7/11 13:30,SE,156.1
2017/7/11 13:35,SE,350.74
2017/7/11 13:40,SE,276.29
2017/7/11 13:45,SE,787.98
2017/7/11 13:50,SE,328.16
2017/7/11 13:55,SE,610.06
2017/7/11 14:05,SE,322.09
2017/7/11 14:10,SE,892.54
2017/7/11 14:15,SE,107.55
2017/7/11 14:25,SE,126.46
2017/7/11 14:30,SE,505.86
2017/7/11 14:35,SE,914.14
2017/7/11 14:40,SE,756.53
2017/7/11 14:45,SE,116.07
2017/7/11 14:50,SE,194.12
2017/7/11 14:55,SE,1296.86
2017/7/11 15:00,SE,398.67
2017/7/11 15:05,SE,279.6
2017/7/11 15:10,SE,262.56
2017/7/11 15:15,SE,103.88
2017/7/11 15:20,SE,570.94
2017/7/11 15:25,SE,159.53
2017/7/11 15:30,SE,200.72
2017/7/11 15:35,SE,540.16
2017/7/11 15:40,SE,202.63
2017/7/11 15:45,SE,758.44
2017/7/11 15:50,SE,1381.93
2017/7/11 15:55,SE,274.73
2017/7/11 16:00,SE,757.33
2017/7/11 16:05,SE,372.13
2017/7/11 16:10,SE,934.69
2017/7/11 16:15,SE,308.67
2017/7/11 16:20,SE,477.32
2017/7/11 16:25,SE,162.99
2017/7/11 16:30,SE,692.05
2017/7/11 16:35,SE,165.98
2017/7/11 16:40,SE,1143.13
2017/7/11 16:45,SE,713.29
2017/7/11 16:50,SE,6.15
2017/7/11 16:55,SE,1238.42
2017/7/11 17:00,SE,322.97
2017/7/11 17:05,SE,13.83
2017/7/11 17:10,SE,428.16
2017/7/11 17:15,SE,771.32
2017/7/11 17:20,SE,370.38
2017/7/11 17:25,SE,265.77
2017/7/11 17:30,SE,680.01
2017/7/11 17:35,SE,1084.29
2017/7/11 17:40,SE,152.28
2017/7/11 17:45,SE,950.23
2017/7/11 17:50,SE,966.97
2017/7/11 17:55,SE,1330.35
2017/7/11 18:00,SE,665.28
2017/7/11 18:05,SE,1638.31
2017/7/11 18:10,SE,665.33
2017/7/11 18:15,SE,829.01
2017/7/11 18:20,SE,991.37
2017/7/11 18:25,SE,408.92
2017/7/11 18:30,RE,256
2017/7/11 18:30,SE,1300.66
2017/7/11 18:35,SE,1525.05
2017/7/11 18:40,SE,351.48
2017/7/11 18:45,SE,913.37
2017/7/11 18:50,SE,3406.99
2017/7/11 18:55,RE,10
2017/7/11 18:55,SE,885.48
2017/7/11 19:00,SE,238.4
2017/7/11 19:05,SE,781.95
2017/7/11 19:10,SE,321
2017/7/11 19:15,SE,484.77
2017/7/11 19:20,SE,944.05
2017/7/11 19:25,SE,163.47
2017/7/11 19:30,SE,577.48
2017/7/11 19:35,SE,636.27
2017/7/11 19:40,SE,94.64
2017/7/11 19:45,SE,548.91
2017/7/11 19:50,SE,439.72
2017/7/11 19:55,SE,636.54
2017/7/11 20:00,SE,334.88
2017/7/11 20:05,SE,358.07
2017/7/11 20:10,RE,148
2017/7/11 20:10,SE,222.15
2017/7/11 20:15,RE,93.3
2017/7/11 20:15,SE,521.8
2017/7/11 20:20,SE,529.74
2017/7/11 20:25,SE,2304.6
2017/7/11 20:30,SE,1155.59
2017/7/11 20:35,SE,1484.07
2017/7/11 20:40,SE,1510.86
2017/7/11 20:45,SE,44.81
2017/7/11 20:50,SE,21806.38
2017/7/11 20:55,SE,218.65
2017/7/11 21:00,SE,766
2017/7/11 21:05,SE,2789.34
2017/7/11 21:10,SE,710.65
2017/7/11 21:15,SE,727.65
2017/7/11 21:20,SE,556.37
2017/7/11 21:25,SE,6332.03
2017/7/11 21:30,SE,127.57
2017/7/11 21:35,SE,238.97
2017/7/11 21:40,SE,594.81
2017/7/11 21:45,SE,1733.02
2017/7/11 21:50,SE,895.59
2017/7/11 21:55,SE,2455.79
2017/7/11 22:00,RE,111.6
2017/7/11 22:00,SE,1446.08
2017/7/11 22:05,SE,1407.3
2017/7/11 22:10,SE,443.96
2017/7/11 22:15,SE,541.01
2017/7/11 22:20,SE,298.14
2017/7/11 22:25,SE,519.46
2017/7/11 22:30,SE,1313.77
2017/7/11 22:35,SE,4388.25
2017/7/11 22:40,SE,30836.26
2017/7/11 22:45,SE,3509.31
2017/7/11 22:50,SE,1774.14
2017/7/11 22:55,SE,22931.23
2017/7/11 23:00,SE,1183.95
2017/7/11 23:05,SE,2389.6
2017/7/11 23:10,SE,755.07
2017/7/11 23:15,SE,1365.98
2017/7/11 23:20,SE,491.47
2017/7/11 23:25,SE,5933.87
2017/7/11 23:30,SE,441.7
2017/7/11 23:35,SE,631.96
2017/7/11 23:40,RE,695
2017/7/11 23:40,SE,1359.17
2017/7/11 23:45,SE,5148.13
2017/7/11 23:50,SE,213.91
2017/7/11 23:55,SE,672.66
2017/7/12 0:00,SE,1358.73
2017/7/12 0:05,SE,76.39
2017/7/12 0:10,SE,6161.28
2017/7/12 0:15,SE,18.09
2017/7/12 0:20,RE,125.9
2017/7/12 0:20,SE,1029.64
2017/7/12 0:25,SE,146.21
2017/7/12 0:30,SE,1284.16
2017/7/12 0:35,SE,638.29
2017/7/12 0:40,SE,2034.52
2017/7/12 0:45,SE,1513.07
2017/7/12 0:50,SE,172.02
2017/7/12 0:55,SE,160.81
2017/7/12 1:00,SE,3.16
2017/7/12 1:05,SE,1146.4
2017/7/12 1:10,SE,132.1
2017/7/12 1:15,SE,123.86
2017/7/12 1:20,SE,198.67
2017/7/12 1:25,SE,67.97
2017/7/12 1:30,SE,163.39
2017/7/12 1:35,SE,98.6
2017/7/12 1:40,SE,105.84
2017/7/12 1:45,RE,120
2017/7/12 1:45,SE,338.43
2017/7/12 1:50,SE,100.44
2017/7/12 1:55,SE,53.37
2017/7/12 2:00,RE,128.7
2017/7/12 2:00,SE,335.78
2017/7/12 2:05,SE,516.45
2017/7/12 2:10,SE,100.97
2017/7/12 2:15,SE,73.69
2017/7/12 2:20,SE,114.69
2017/7/12 2:25,SE,139.83
2017/7/12 2:30,SE,6578.47
2017/7/12 2:35,SE,78.68
2017/7/12 2:40,SE,734.57
2017/7/12 2:45,SE,443.62
2017/7/12 2:50,SE,37.1
2017/7/12 2:55,SE,221.2
2017/7/12 3:00,RE,152.15
2017/7/12 3:00,SE,986.24
2017/7/12 3:05,SE,137.33
2017/7/12 3:10,SE,1006.32
2017/7/12 3:15,SE,570.26
2017/7/12 3:20,RE,7
2017/7/12 3:20,SE,411.15
2017/7/12 3:25,SE,3966.97
2017/7/12 3:30,SE,492.2
2017/7/12 3:35,SE,2400.52
2017/7/12 3:40,SE,79.63
2017/7/12 3:45,SE,37.88
2017/7/12 3:50,SE,212.96
2017/7/12 3:55,SE,96.36
2017/7/12 4:00,SE,201.25
2017/7/12 4:10,SE,36.95
2017/7/12 4:15,RE,46.98
2017/7/12 4:15,SE,413.41
2017/7/12 4:20,SE,157.44
2017/7/12 4:25,SE,175.06
2017/7/12 4:30,SE,1398.53
2017/7/12 4:35,SE,261.32
2017/7/12 4:40,SE,40.34
2017/7/12 4:45,SE,16.66
2017/7/12 4:55,SE,73.7
2017/7/12 5:00,SE,48.23
2017/7/12 5:05,SE,207.45
2017/7/12 5:10,SE,16.04
2017/7/12 5:15,SE,54.36
2017/7/12 5:20,SE,114.35
2017/7/12 5:25,SE,48.03
2017/7/12 5:30,SE,11.98
2017/7/12 5:35,SE,17.96
2017/7/12 5:40,SE,45.43
2017/7/12 5:45,SE,82.9
2017/7/12 5:50,SE,108.47
2017/7/12 5:55,SE,50.46
2017/7/12 6:00,SE,29.7
2017/7/12 6:05,SE,24.45
2017/7/12 6:10,SE,82.43
2017/7/12 6:15,SE,33.28
2017/7/12 6:30,SE,90.24
2017/7/12 6:35,SE,17.62
2017/7/12 6:40,SE,39.14
2017/7/12 6:45,SE,75.14
2017/7/12 6:50,SE,5.83
2017/7/12 6:55,SE,12.65
2017/7/12 7:00,SE,153.57
2017/7/12 7:10,SE,168.01
2017/7/12 7:15,SE,16.12
2017/7/12 7:25,SE,384.48
2017/7/12 7:35,SE,6.21
2017/7/12 7:40,SE,239.7
2017/7/12 8:10,RE,345
2017/7/12 8:10,SE,835.37
2017/7/12 8:15,SE,42.59
2017/7/12 8:20,SE,287.67
2017/7/12 8:25,SE,7.03
2017/7/12 8:35,SE,98.8
2017/7/12 8:40,SE,193.06
2017/7/12 8:45,SE,448.9
2017/7/12 8:55,SE,78.05
2017/7/12 9:00,SE,34.07
2017/7/12 9:05,SE,26.65
2017/7/12 9:10,SE,250.1
2017/7/12 9:15,SE,826.06
2017/7/12 9:20,SE,28.2
2017/7/12 9:25,SE,532.4
2017/7/12 9:30,SE,515.04
2017/7/12 9:35,SE,170.36
2017/7/12 9:40,SE,697.29
2017/7/12 9:45,SE,413.9
2017/7/12 9:50,SE,120.5
2017/7/12 10:00,SE,200.5
2017/7/12 10:05,SE,337.08
2017/7/12 10:10,SE,747.38
2017/7/12 10:15,SE,483.13
2017/7/12 10:20,SE,83.27
2017/7/12 10:25,SE,303.62
2017/7/12 10:30,SE,527.05
2017/7/12 10:35,SE,405.08
2017/7/12 10:40,SE,200.14
2017/7/12 10:45,SE,632.33
2017/7/12 10:50,SE,419.9
2017/7/12 10:55,SE,187.72
2017/7/12 11:00,SE,990.36
2017/7/12 11:05,SE,405.08
2017/7/12 11:10,SE,561.19
2017/7/12 11:15,SE,432.05
2017/7/12 11:20,SE,498.94
2017/7/12 11:25,SE,1508.2
2017/7/12 11:30,SE,602.69
2017/7/12 11:35,SE,493.57
2017/7/12 11:40,SE,1318.19
2017/7/12 11:45,SE,325.44
2017/7/12 11:50,SE,310.24
2017/7/12 11:55,SE,405.08
2017/7/12 12:05,SE,121.97
2017/7/12 12:15,SE,739.94
2017/7/12 12:20,SE,6545.74
2017/7/12 12:25,SE,569.72
2017/7/12 12:40,SE,1.11
2017/7/12 12:45,SE,3.93
2017/7/12 12:50,SE,111.13
2017/7/12 13:00,SE,88.42
2017/7/12 13:05,SE,536.32
2017/7/12 13:10,SE,62.14
2017/7/12 13:15,SE,788.42
2017/7/12 13:20,SE,284.87
2017/7/12 13:25,RE,1244.7
2017/7/12 13:25,SE,81.94
2017/7/12 13:30,SE,83.94
2017/7/12 13:35,SE,161.35
2017/7/12 13:40,SE,592.67
2017/7/12 13:45,SE,440.85
2017/7/12 13:50,SE,818.06
2017/7/12 13:55,SE,16.55
2017/7/12 14:00,SE,85.19
2017/7/12 14:05,SE,148.89
2017/7/12 14:10,RE,41.5
2017/7/12 14:10,SE,201.55
2017/7/12 14:15,SE,509.54
2017/7/12 14:20,SE,4.9
2017/7/12 14:25,SE,108.99
2017/7/12 14:30,SE,499.73
2017/7/12 14:35,SE,887.69
2017/7/12 14:40,SE,302.72
2017/7/12 14:45,SE,103.95
2017/7/12 14:50,SE,993.93
2017/7/12 14:55,SE,523.35
2017/7/12 15:00,SE,45.73
2017/7/12 15:05,SE,50.14
2017/7/12 15:10,SE,197.4
2017/7/12 15:15,SE,465.32
2017/7/12 15:20,SE,382.95
2017/7/12 15:25,SE,891.38
2017/7/12 15:30,SE,424.76
2017/7/12 15:35,SE,471.69
2017/7/12 15:40,SE,49.24
2017/7/12 15:45,RE,0.01
2017/7/12 15:45,SE,497.28
2017/7/12 15:50,RE,0.01
2017/7/12 15:50,SE,659.75
2017/7/12 15:55,SE,703.09
2017/7/12 16:00,SE,312.26
2017/7/12 16:05,SE,303.4
2017/7/12 16:10,SE,673.9
2017/7/12 16:15,SE,810.16
2017/7/12 16:20,SE,38.93
2017/7/12 16:25,SE,745.51
2017/7/12 16:30,SE,603.39
2017/7/12 16:35,SE,944.9
2017/7/12 16:40,SE,109.16
2017/7/12 16:45,SE,592.8
2017/7/12 16:50,SE,502.27
2017/7/12 16:55,SE,430.44
2017/7/12 17:00,SE,205.81
2017/7/12 17:05,SE,304.74
2017/7/12 17:10,SE,928.36
2017/7/12 17:15,SE,643.03
2017/7/12 17:20,SE,653.06
2017/7/12 17:25,SE,796.86
2017/7/12 17:30,SE,197.23
2017/7/12 17:35,SE,727.71
2017/7/12 17:40,RE,0.01
2017/7/12 17:40,SE,1159.56
2017/7/12 17:45,SE,1121.37
2017/7/12 17:50,RE,0.01
2017/7/12 17:50,SE,994.88
2017/7/12 17:55,RE,0.01
2017/7/12 17:55,SE,664.27
2017/7/12 18:00,SE,200.23
2017/7/12 18:05,SE,1025.64
2017/7/12 18:10,RE,164.93
2017/7/12 18:10,SE,89.51
2017/7/12 18:15,SE,545.36
2017/7/12 18:20,SE,612.18
2017/7/12 18:25,SE,374.57
2017/7/12 18:30,SE,824.4
2017/7/12 18:35,SE,214.09
2017/7/12 18:40,SE,639.34
2017/7/12 18:45,SE,507.59
2017/7/12 18:50,SE,3693.95
2017/7/12 18:55,SE,1826.51
2017/7/12 19:00,SE,1474.99
2017/7/12 19:05,SE,276.91
2017/7/12 19:10,SE,922.87
2017/7/12 19:15,SE,80.17
2017/7/12 19:20,SE,195.54
2017/7/12 19:25,SE,899.46
2017/7/12 19:30,SE,892.14
2017/7/12 19:35,SE,984.06
2017/7/12 19:40,SE,1835.92
2017/7/12 19:45,SE,817.35
2017/7/12 19:50,RE,177.55
2017/7/12 19:50,SE,521.88
2017/7/12 19:55,RE,186.7
2017/7/12 19:55,SE,608.63
2017/7/12 20:00,SE,425.95
2017/7/12 20:05,SE,308.24
2017/7/12 20:10,SE,563.1
2017/7/12 20:15,SE,169.97
2017/7/12 20:20,SE,1734.81
2017/7/12 20:25,RE,85.2
2017/7/12 20:25,SE,1126.73
2017/7/12 20:30,SE,7736.83
2017/7/12 20:35,SE,909.54
2017/7/12 20:40,SE,5205.42
2017/7/12 20:45,SE,2628.63
2017/7/12 20:50,SE,3078.49
2017/7/12 20:55,SE,550.8
2017/7/12 21:00,SE,1959.02
2017/7/12 21:05,SE,232.93
2017/7/12 21:10,SE,934.43
2017/7/12 21:15,SE,1245.42
2017/7/12 21:20,SE,2618.2
2017/7/12 21:25,SE,361.43
2017/7/12 21:30,SE,1489.62
2017/7/12 21:35,SE,994.65
2017/7/12 21:40,SE,794.21
2017/7/12 21:45,SE,11856.49
2017/7/12 21:50,SE,915.24
2017/7/12 21:55,SE,5024.51
2017/7/12 22:00,SE,1292.18
2017/7/12 22:05,SE,1302.54
2017/7/12 22:10,SE,1593.31
2017/7/12 22:15,SE,814.77
2017/7/12 22:20,SE,2332.42
2017/7/12 22:25,SE,6504.95
2017/7/12 22:30,SE,1828.74
2017/7/12 22:35,SE,3151.92
2017/7/12 22:40,SE,1541.29
2017/7/12 22:45,SE,851.1
2017/7/12 22:50,SE,1129.06
2017/7/12 22:55,RE,45
2017/7/12 22:55,SE,1269.46
2017/7/12 23:00,SE,778.7
2017/7/12 23:05,SE,2112.61
2017/7/12 23:10,SE,534.28
2017/7/12 23:15,SE,1150.9
2017/7/12 23:20,SE,448.84
2017/7/12 23:25,SE,2276.02
2017/7/12 23:30,SE,845.79
2017/7/12 23:35,SE,528.31
2017/7/12 23:40,SE,7146.63
2017/7/12 23:45,SE,1555.75
2017/7/12 23:50,SE,1648.06
2017/7/12 23:55,SE,289.29
2017/7/13 0:00,SE,303.55
2017/7/13 0:05,SE,7433.12
2017/7/13 0:10,SE,11763.78
2017/7/13 0:15,SE,3553.91
2017/7/13 0:20,SE,2520.57
2017/7/13 0:25,RE,75.5
2017/7/13 0:25,SE,224.61
2017/7/13 0:30,SE,713.77
2017/7/13 0:35,SE,140.7
2017/7/13 0:40,SE,25.39
2017/7/13 0:45,SE,5059.58
2017/7/13 0:50,SE,289.44
2017/7/13 0:55,SE,290.91
2017/7/13 1:00,SE,948.95
2017/7/13 1:05,SE,211.74
2017/7/13 1:10,SE,3574.38
2017/7/13 1:15,SE,21.94
2017/7/13 1:20,SE,117.27
2017/7/13 1:25,SE,508.25
2017/7/13 1:30,SE,15.66
2017/7/13 1:35,SE,995.55
2017/7/13 1:40,SE,3484.96
2017/7/13 1:45,SE,56.5
2017/7/13 1:50,SE,231.79
2017/7/13 1:55,RE,111
2017/7/13 1:55,SE,142.35
2017/7/13 2:00,SE,1417.82
2017/7/13 2:05,SE,16.93
2017/7/13 2:10,SE,94.97
2017/7/13 2:15,SE,34.29
2017/7/13 2:20,RE,0.01
2017/7/13 2:20,SE,398.8
2017/7/13 2:25,SE,1772.86
2017/7/13 2:30,SE,9.09
2017/7/13 2:35,SE,68.1
2017/7/13 2:40,SE,120.24
2017/7/13 2:45,SE,7.61
2017/7/13 2:50,SE,1015.79
2017/7/13 2:55,SE,163.98
2017/7/13 3:00,SE,350.9
2017/7/13 3:05,SE,463.29
2017/7/13 3:10,SE,812.78
2017/7/13 3:15,SE,54.7
2017/7/13 3:20,SE,143.59
2017/7/13 3:25,RE,36.45
2017/7/13 3:25,SE,100.33
2017/7/13 3:30,RE,109.35
2017/7/13 3:30,SE,18.39
2017/7/13 3:35,SE,83.95
2017/7/13 3:40,SE,57.21
2017/7/13 3:45,SE,13.24
2017/7/13 3:50,SE,780.64
2017/7/13 3:55,SE,999.77
2017/7/13 4:00,SE,178.76
2017/7/13 4:05,SE,95.9
2017/7/13 4:10,SE,174.72
2017/7/13 4:15,SE,20.05
2017/7/13 4:20,SE,58.37
2017/7/13 4:25,SE,10.09
2017/7/13 4:30,SE,112.73
2017/7/13 4:35,SE,230.51
2017/7/13 4:40,SE,451.24
2017/7/13 4:45,SE,8.8
2017/7/13 4:50,RE,50
2017/7/13 4:50,SE,37.45
2017/7/13 4:55,SE,99.16
2017/7/13 5:00,SE,111.33
2017/7/13 5:05,SE,4.9
2017/7/13 5:10,SE,21.02
2017/7/13 5:15,SE,28.87
2017/7/13 5:20,SE,55.33
2017/7/13 5:25,SE,9.58
